"","y12b224","y12b225","w12edu","sampid","y12g101","y12a034","y12a065","y12a080","y12b308","y12b156z","y12b161","w12type","y12f310","y12g500","y12b22","y12g7"
"2671",1,6000,5,7799,2,NA,NA,NA,1,2,1,5,1,1,40,6000
"2672",1,3900,4,7801,1,NA,NA,NA,1,0,1,5,1,2,40,1800
"2673",NA,NA,4,7803,1,NA,NA,NA,NA,NA,NA,6,1,2,NA,3000
"2674",2,120,4,7807,1,NA,NA,NA,1,4,2,5,1,2,50,2800
"2675",1,6000,4,7824,1,NA,NA,NA,1,1,1,5,1,2,40,5000
"2676",2,175,5,7825,1,NA,NA,NA,2,1,2,5,1,2,40,2400
"2677",2,150,4,7829,1,NA,NA,NA,2,0,2,5,3,2,30,2800
"2678",1,6500,4,7831,2,NA,NA,NA,1,0,1,5,2,2,50,7500
"2679",2,300,4,7832,2,NA,NA,NA,1,0,1,5,1,1,40,2000
"2680",2,180,4,7834,2,NA,NA,NA,1,2,1,5,1,1,40,2000
"2681",NA,NA,4,7843,1,NA,NA,NA,NA,NA,NA,6,2,2,NA,3600
"2682",NA,NA,4,7844,2,NA,NA,NA,NA,NA,NA,6,2,1,NA,3000
"2683",2,300,4,7845,1,NA,NA,NA,1,0,1,5,4,2,40,3600
"2684",1,9090908,4,7846,1,NA,NA,NA,1,1,1,5,2,2,40,2500
"2685",2,280,4,7853,2,NA,NA,NA,1,2,1,5,2,2,40,3000
"2686",2,250,4,7854,2,NA,NA,NA,2,2,1,5,2,2,40,3000
"2687",2,163,4,7858,1,NA,NA,NA,1,0,1,5,2,2,40,2500
"2688",2,200,4,7860,2,NA,NA,NA,NA,2,5,5,3,1,40,2400
"2689",NA,NA,4,7861,2,NA,NA,NA,NA,NA,NA,6,3,2,NA,1500
"2690",2,230,4,7864,1,NA,NA,NA,1,5,1,5,2,2,48,3000
"2691",2,370,5,7867,2,NA,NA,NA,1,2,1,5,2,1,40,2500
"2692",NA,NA,4,7876,2,NA,NA,NA,NA,NA,NA,6,4,1,NA,3000
"2693",1,2640,4,7878,2,NA,NA,NA,1,0,1,5,2,1,40,3000
"2694",2,280,4,7880,2,NA,NA,NA,1,5,1,5,1,1,64,4000
"2695",1,3000,4,7881,1,NA,NA,NA,1,0,1,5,2,2,40,3000
"2696",2,260,4,7882,1,NA,NA,NA,1,8,1,5,1,2,43,2800
"2697",1,3600,4,7884,2,NA,NA,NA,1,0,1,5,2,2,40,3000
"2698",NA,NA,4,7885,2,NA,NA,NA,NA,NA,NA,6,3,1,NA,3500
"2699",NA,NA,NA,7893,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2700",1,2800,4,7895,1,NA,NA,NA,1,0,1,5,2,2,48,2500
"2701",1,4500,4,7899,2,NA,NA,NA,1,1,1,5,1,2,40,4500
"2702",2,150,4,7900,1,NA,NA,NA,2,0,2,5,3,2,40,3000
"2703",2,230,4,7901,1,NA,NA,NA,1,5,1,5,3,2,40,2500
"2704",1,5000,4,7908,2,NA,NA,NA,1,3,1,5,1,1,40,3600
"2705",NA,NA,4,7910,1,NA,NA,NA,NA,NA,NA,6,2,2,NA,2000
"2706",NA,NA,5,7924,1,NA,NA,NA,NA,NA,NA,6,3,2,NA,1500
"2707",1,3600,5,7927,1,NA,NA,NA,1,0,1,5,2,2,45,3500
"2708",NA,NA,NA,7928,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2709",2,300,4,7931,1,NA,NA,NA,1,2,1,5,4,2,45,4000
"2710",2,180,4,7932,4,NA,NA,NA,1,4,1,5,1,2,45,2000
"2711",2,350,4,7935,2,NA,NA,NA,1,2,1,5,6,1,40,2500
"2712",NA,NA,4,7939,2,NA,NA,NA,NA,NA,NA,6,1,1,NA,2400
"2713",NA,NA,4,7940,2,NA,NA,NA,NA,NA,NA,6,2,1,NA,1500
"2714",1,3500,4,7943,1,NA,NA,NA,1,0,1,5,2,2,40,2800
"2715",2,180,4,7947,1,NA,NA,NA,2,4,2,5,1,2,35,2500
"2716",2,300,4,7948,1,NA,NA,NA,NA,0,4,5,1,2,40,5000
"2717",2,250,4,7949,1,NA,NA,NA,1,2,1,5,2,2,40,2500
"2718",2,183,4,7951,1,NA,NA,NA,2,5,1,5,2,2,40,2400
"2719",2,300,4,7953,1,NA,NA,NA,NA,6,5,5,2,2,60,3600
"2720",1,5000,4,7954,2,NA,NA,NA,1,0,1,5,1,2,40,5000
"2721",2,300,4,7960,2,NA,NA,NA,1,0,1,5,2,1,43,3500
"2722",2,200,4,7961,1,NA,NA,NA,1,4,1,5,2,2,40,2000
"2723",1,2400,4,7962,1,NA,NA,NA,1,0,1,5,3,2,40,3500
"2724",2,250,4,7964,1,NA,NA,NA,2,0,1,5,3,2,50,3600
"2725",NA,NA,4,7967,2,NA,NA,NA,NA,NA,NA,6,1,1,NA,2500
"2726",NA,NA,NA,7968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2727",NA,NA,4,7969,1,NA,NA,NA,NA,NA,NA,6,2,2,NA,3500
"2728",2,9090908,4,7971,1,NA,NA,NA,1,2,1,5,2,2,40,2000
"2729",NA,NA,4,7972,1,NA,NA,NA,NA,NA,NA,6,5,2,NA,3000
"2730",1,6000,5,7974,1,NA,NA,NA,1,1,1,5,2,2,40,5000
"2731",2,280,4,7975,1,NA,NA,NA,1,6,1,5,1,2,48,3000
"2732",5,2.5,4,7977,1,NA,NA,NA,2,2,2,5,2,2,30,9090909
"2733",1,5000,4,7978,1,NA,NA,NA,1,2,1,5,1,2,40,4000
"2734",2,170,4,7980,1,NA,NA,NA,1,1,1,5,3,2,40,1800
"2735",2,250,4,7984,1,NA,NA,NA,1,1,1,5,1,2,40,3000
"2736",2,220,4,7985,1,NA,NA,NA,1,6,1,5,1,2,40,2400
"2737",2,400,4,7986,2,NA,NA,NA,1,0,1,5,1,1,46,3000
"2738",2,250,4,7987,1,NA,NA,NA,1,5,1,5,1,2,40,4000
"2739",1,6000,4,7989,2,NA,NA,NA,NA,5,4,5,2,1,70,7000
"2740",1,1300,4,7990,1,NA,NA,NA,1,2,1,5,3,2,32,1600
"2741",2,120,4,7995,1,NA,NA,NA,1,2,1,5,3,2,25,3000
"2742",NA,NA,4,7996,2,NA,NA,NA,NA,NA,NA,6,1,1,NA,2800
"2743",2,300,4,7999,1,NA,NA,NA,NA,5,5,5,2,2,60,3600
"2744",NA,NA,4,8000,2,NA,NA,NA,NA,NA,NA,6,1,1,NA,3000
"2745",2,290,4,8004,1,NA,NA,NA,1,3,1,5,3,2,40,4500
"2746",1,6000,4,8007,1,NA,NA,NA,1,1,1,5,2,2,40,6000
"2747",2,400,4,8013,1,NA,NA,NA,1,6,1,5,2,2,40,4000
"2748",1,6000,4,8015,2,NA,NA,NA,1,0,1,5,2,1,47,5000
"2749",2,350,4,8024,2,NA,NA,NA,NA,6,4,5,1,1,40,3000
"2750",NA,NA,4,8027,2,NA,NA,NA,NA,NA,NA,6,2,1,NA,2500
"2751",1,3000,4,8030,1,NA,NA,NA,1,4,1,5,2,2,40,3000
"2752",2,300,4,8034,2,NA,NA,NA,1,0,1,5,2,2,43,3000
"2753",2,130,5,8038,2,NA,NA,NA,1,2,2,5,1,1,30,2500
"2754",1,4000,4,8043,2,NA,NA,NA,1,2,1,5,1,1,40,3000
"2755",2,120,4,8044,2,NA,NA,NA,2,6,2,5,1,1,30,2000
"2756",1,3500,5,8047,1,NA,NA,NA,1,0,1,5,2,2,42,3000
"2757",1,3800,4,8048,2,NA,NA,NA,1,0,1,5,3,1,46,3200
"2758",2,300,4,8052,2,NA,NA,NA,1,0,1,5,2,1,70,3000
"2759",NA,NA,4,8053,1,NA,NA,NA,NA,NA,NA,6,2,2,NA,2800
"2760",2,350,4,8057,1,NA,NA,NA,1,0,1,5,2,2,40,5000
"2761",NA,NA,4,8058,2,NA,NA,NA,NA,NA,NA,6,1,1,NA,4000
"2762",2,320,4,8061,1,NA,NA,NA,1,0,1,5,2,2,40,2500
"2763",1,5000,4,8064,2,NA,NA,NA,1,1,1,5,2,1,35,3000
"2764",2,500,4,8067,2,NA,NA,NA,1,0,1,5,1,1,40,2000
"2765",NA,NA,4,8075,2,NA,NA,NA,NA,NA,NA,6,2,1,NA,2000
"2766",NA,NA,4,8077,2,NA,NA,NA,NA,NA,NA,6,1,1,NA,2500
"2767",NA,NA,4,8083,1,NA,NA,NA,NA,NA,NA,6,4,2,NA,2400
"2768",2,180,4,8088,1,NA,NA,NA,1,0,1,5,4,2,40,4000
"2769",NA,NA,4,8090,1,NA,NA,NA,NA,NA,NA,6,3,2,NA,2000
"2770",2,380,4,8093,1,NA,NA,NA,2,2,2,5,1,2,48,2700
"2771",2,380,4,8096,1,NA,NA,NA,1,0,1,5,1,2,40,4000
"2772",1,3000,4,8098,1,NA,NA,NA,1,0,1,5,1,2,44,3800
"2773",2,170,4,8103,1,NA,NA,NA,2,0,2,5,2,2,40,2400
"2774",2,200,4,8105,1,NA,NA,NA,2,3,2,5,2,2,40,3000
"2775",2,200,4,8108,1,NA,NA,NA,1,2,1,5,2,2,40,3000
"2776",2,250,4,8117,1,NA,NA,NA,1,8,1,5,2,2,50,3000
"2777",1,4300,4,8118,1,NA,NA,NA,1,2,1,5,1,2,40,5000
"2778",2,280,4,8119,1,NA,NA,NA,1,0,1,5,2,2,40,3600
"2779",1,3200,4,8128,1,NA,NA,NA,1,0,1,5,2,2,40,2800
"2780",NA,NA,4,8129,2,NA,NA,NA,NA,NA,NA,6,2,1,NA,3000
"2781",2,250,4,8131,1,NA,NA,NA,1,0,1,5,2,2,40,2000
"2782",1,3600,4,8135,1,NA,NA,NA,1,0,1,5,2,2,42,3000
"2783",2,300,4,8141,1,NA,NA,NA,1,0,1,5,2,2,40,3000
"2784",NA,NA,4,8145,1,3,1,5,NA,NA,NA,4,2,2,NA,NA
"2785",1,4900,4,8149,2,NA,NA,NA,1,0,1,5,2,1,40,4500
"2786",NA,NA,NA,8150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2787",1,3000,4,8151,1,NA,NA,NA,1,0,1,5,1,2,40,1500
"2788",2,270,4,8152,1,NA,NA,NA,1,2,1,5,2,2,40,2000
"2789",1,4800,4,8153,1,NA,NA,NA,1,1,1,5,1,2,40,7000
"2790",1,6000,4,8161,2,NA,NA,NA,1,1,1,5,2,2,48,5000
"2791",NA,NA,4,8163,2,NA,NA,NA,NA,NA,NA,6,2,1,NA,2000
"2792",1,2500,4,8165,1,NA,NA,NA,1,2,1,5,2,2,52,2800
"2793",2,300,4,8167,1,NA,NA,NA,NA,2,4,5,1,2,42,4000
"2794",2,200,4,8168,1,NA,NA,NA,1,4,1,5,1,2,45,2000
"2795",1,3000,4,8169,2,NA,NA,NA,1,0,1,5,1,1,40,2000
"2796",NA,NA,NA,8170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2797",2,200,4,8172,1,NA,NA,NA,1,3,1,5,2,2,40,2000
"2798",NA,NA,5,8173,1,NA,NA,NA,NA,NA,NA,6,2,2,NA,2500
"2799",2,400,4,8176,2,NA,NA,NA,1,6,1,5,3,1,40,3000
"2800",1,2600,4,8180,1,NA,NA,NA,1,0,1,5,1,2,43,2200
"2801",2,200,4,8182,1,NA,NA,NA,1,6,1,5,2,2,50,2000
"2802",1,5500,4,8183,2,NA,NA,NA,1,0,1,5,1,1,40,5000
"2803",1,4000,4,8187,2,NA,NA,NA,1,6,1,5,2,1,48,2500
"2804",NA,NA,4,8189,2,NA,NA,NA,NA,NA,NA,6,1,1,NA,3000
"2805",2,430,4,8190,2,NA,NA,NA,1,8,1,5,2,1,40,2000
"2806",2,700,4,8191,2,NA,NA,NA,1,0,1,5,1,1,40,5000
"2807",2,230,4,8197,1,NA,NA,NA,1,2,1,5,2,2,40,2000
"2808",NA,NA,4,8200,2,NA,NA,NA,NA,NA,NA,6,2,1,NA,2000
"2809",2,180,4,8201,1,NA,NA,NA,1,0,1,5,2,2,40,2000
"2810",NA,NA,NA,8202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2811",NA,NA,4,8205,2,NA,NA,NA,NA,NA,NA,6,1,1,NA,1800
"2812",1,2800,4,8210,1,NA,NA,NA,1,0,1,5,4,2,40,4000
"2813",NA,NA,4,8212,1,NA,NA,NA,NA,NA,NA,6,2,2,NA,2000
"2814",2,300,4,8214,2,NA,NA,NA,1,0,1,5,2,1,43,4500
"2815",2,400,5,8217,2,NA,NA,NA,1,2,1,5,1,1,40,5000
"2816",2,310,4,8218,2,NA,NA,NA,1,0,1,5,1,1,40,3600
"2817",NA,NA,4,8221,1,NA,NA,NA,NA,NA,NA,6,2,2,NA,2400
"2818",2,240,4,8225,1,NA,NA,NA,1,2,1,5,5,2,40,2000
"2819",2,270,4,8227,1,NA,NA,NA,1,2,1,5,2,2,40,3000
"2820",1,4100,4,8230,1,NA,NA,NA,1,0,1,5,3,2,40,4000
"2821",2,195,4,8233,1,NA,NA,NA,2,0,2,5,3,2,45,3000
"2822",2,200,4,8234,1,NA,NA,NA,NA,2,5,5,1,2,25,3000
"2823",1,2400,4,8241,1,NA,NA,NA,1,0,1,5,1,2,40,5000
"2824",1,3000,4,8254,1,NA,NA,NA,1,0,1,5,2,2,44,2500
"2825",2,330,4,8260,1,NA,NA,NA,1,0,1,5,1,2,40,3200
"2826",1,3600,4,8264,1,NA,NA,NA,1,0,1,5,2,2,40,3600
"2827",NA,NA,4,8266,2,NA,NA,NA,NA,NA,NA,6,1,1,NA,2000
"2828",1,5400,4,8269,2,NA,NA,NA,1,2,1,5,2,1,40,5000
"2829",2,500,4,8270,2,NA,NA,NA,1,3,1,5,1,1,40,5000
"2830",2,400,5,8272,2,NA,NA,NA,1,1,1,5,2,1,40,3000
"2831",NA,NA,4,8273,2,NA,NA,NA,NA,NA,NA,6,4,1,NA,2400
"2832",1,4100,4,8276,1,NA,NA,NA,1,1,1,5,2,2,44,5000
"2833",1,3300,4,8277,1,NA,NA,NA,1,2,1,5,1,2,40,2800
"2834",2,800,4,8278,2,NA,NA,NA,1,3,1,5,2,1,40,10000
"2835",1,2400,4,8279,2,NA,NA,NA,2,2,1,5,1,1,40,2700
"2836",1,6200,4,8280,2,NA,NA,NA,1,0,1,5,3,2,46,5000
"2837",1,4000,5,8281,2,NA,NA,NA,1,0,1,5,2,2,44,4500
"2838",NA,NA,5,8284,1,NA,NA,NA,NA,NA,NA,6,1,2,NA,3000
"2839",1,2600,4,8285,1,NA,NA,NA,2,8,1,5,2,2,40,2000
"2840",NA,NA,NA,8288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2841",NA,NA,4,8289,2,NA,NA,NA,NA,NA,NA,6,2,1,NA,2400
"2842",2,200,4,8295,1,NA,NA,NA,1,0,1,5,1,2,50,1800
"2843",1,4500,5,8299,1,NA,NA,NA,1,0,1,5,2,2,40,4000
"2844",NA,NA,4,8308,1,NA,NA,NA,NA,NA,NA,6,3,2,NA,3000
"2845",2,350,4,8309,1,NA,NA,NA,1,0,1,5,1,2,45,4500
"2846",2,400,4,8311,2,NA,NA,NA,NA,6,5,5,2,1,40,5000
"2847",NA,NA,NA,8314,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2848",1,2200,4,8315,1,NA,NA,NA,1,0,1,5,1,2,46,1200
"2849",2,200,5,8320,1,NA,NA,NA,1,2,1,5,2,2,40,3000
"2850",1,5400,4,8323,2,NA,NA,NA,1,1,1,5,2,1,42,5000
"2851",2,190,4,8327,1,NA,NA,NA,1,3,1,5,2,2,40,2700
"2852",NA,NA,4,8333,2,NA,NA,NA,NA,NA,NA,6,2,1,NA,2000
"2853",2,200,4,8334,1,NA,NA,NA,1,2,1,5,1,2,40,2000
"2854",NA,NA,4,8338,1,NA,NA,NA,NA,NA,NA,6,2,2,NA,2600
"2855",NA,NA,NA,8341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2856",2,200,4,8344,1,NA,NA,NA,2,0,1,5,2,2,40,2800
"2857",NA,NA,NA,8346,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2858",2,310,4,8349,1,NA,NA,NA,2,0,1,5,2,2,40,5000
"2859",2,500,4,8350,2,NA,NA,NA,1,0,1,5,2,1,40,5000
"2860",NA,NA,4,8352,2,NA,NA,NA,NA,NA,NA,6,2,1,NA,2500
"2861",1,7000,4,8358,2,NA,NA,NA,1,0,1,5,2,1,50,7000
"2862",2,280,4,8359,2,NA,NA,NA,1,2,1,5,1,1,40,3000
"2863",NA,NA,4,8361,1,NA,NA,NA,NA,NA,NA,6,4,2,NA,2000
"2864",2,300,4,8362,2,NA,NA,NA,1,1,1,5,2,1,40,2400
"2865",2,230,4,8363,1,NA,NA,NA,1,3,1,5,2,2,40,2000
"2866",NA,NA,NA,8365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2867",2,250,5,8366,1,NA,NA,NA,1,0,1,5,2,2,40,3500
"2868",NA,NA,4,8367,1,7,2,5,NA,NA,NA,4,2,2,NA,NA
"2869",NA,NA,4,8368,2,NA,NA,NA,NA,NA,NA,6,1,1,NA,3000
"2870",1,5000,4,8370,2,NA,NA,NA,1,1,1,5,1,1,40,5000
"2871",NA,NA,4,8372,2,NA,NA,NA,NA,NA,NA,6,1,1,NA,2400
"2872",2,300,5,8373,1,NA,NA,NA,1,0,1,5,2,2,40,2000
"2873",2,150,4,8375,1,NA,NA,NA,1,6,1,5,1,2,40,1800
"2874",1,2600,4,8376,1,NA,NA,NA,1,0,1,5,2,2,43,2000
"2875",1,3000,4,8383,1,NA,NA,NA,1,0,1,5,2,2,43,3800
"2876",1,4000,4,8386,2,NA,NA,NA,NA,6,5,5,1,1,50,3500
"2877",1,5000,4,8387,1,NA,NA,NA,1,0,1,5,1,2,40,2000
"2878",2,250,4,8388,2,NA,NA,NA,NA,2,4,5,1,1,42,2000
"2879",NA,NA,5,8390,2,NA,NA,NA,NA,NA,NA,6,2,1,NA,3000
"2880",NA,NA,NA,8392,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2881",2,800,4,8393,2,NA,NA,NA,1,0,1,5,1,2,40,10000
"2882",1,2700,4,8394,1,NA,NA,NA,1,0,1,5,1,2,40,2000
"2883",2,250,5,8395,1,NA,NA,NA,1,0,1,5,4,2,40,2000
"2884",NA,NA,NA,8400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2885",NA,NA,4,8402,1,NA,NA,NA,NA,NA,NA,6,4,2,NA,3000
"2886",2,250,4,8406,2,NA,NA,NA,1,3,1,5,1,1,40,3000
"2887",1,3000,4,8411,1,NA,NA,NA,1,0,1,5,1,2,40,2500
"2888",2,160,4,8417,1,NA,NA,NA,2,0,1,5,2,2,40,2200
"2889",2,230,4,8418,2,NA,NA,NA,1,8,1,5,2,1,48,1500
"2890",2,300,4,8419,2,NA,NA,NA,NA,2,5,5,3,1,45,5000
"2891",1,5000,4,8421,2,NA,NA,NA,1,0,1,5,1,2,48,4000
"2892",2,120,4,8422,2,NA,NA,NA,2,2,2,5,2,2,20,2500
"2893",2,220,4,8423,1,NA,NA,NA,1,0,1,5,1,2,40,3000
"2894",1,8600,5,8425,2,NA,NA,NA,1,3,1,5,3,1,45,9000
"2895",NA,NA,4,8429,2,NA,NA,NA,NA,NA,NA,6,2,1,NA,2400
"2896",1,6000,4,8432,2,NA,NA,NA,1,3,1,5,2,2,40,1200
"2897",NA,NA,NA,8438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2898",1,6000,4,8439,2,NA,NA,NA,1,0,1,5,2,1,45,7000
"2899",NA,NA,5,8441,1,NA,NA,NA,NA,NA,NA,6,2,2,NA,4000
"2900",1,9090908,4,8443,1,NA,NA,NA,1,0,1,5,1,2,40,8000
"2901",2,0,5,8444,2,NA,NA,NA,NA,5,6,5,2,1,40,2500
"2902",NA,NA,4,8450,2,NA,NA,NA,NA,NA,NA,6,1,1,NA,3000
"2903",2,300,4,8459,1,NA,NA,NA,1,0,1,5,1,2,44,3800
"2904",NA,NA,4,8461,1,NA,NA,NA,NA,NA,NA,6,2,2,NA,3000
"2905",1,10000,4,8463,2,NA,NA,NA,1,0,1,5,1,2,52,8000
"2906",NA,NA,4,8467,2,NA,NA,NA,NA,NA,NA,6,2,1,NA,1200
"2907",NA,NA,4,8469,1,5,1,5,NA,NA,NA,4,1,2,NA,NA
"2908",2,400,4,8472,2,NA,NA,NA,1,4,1,5,2,1,40,4500
"2909",2,330,4,8473,1,NA,NA,NA,1,2,1,5,2,2,48,7000
"2910",NA,NA,4,8474,1,1,1,5,NA,NA,NA,4,NA,2,NA,NA
"2911",2,200,4,8477,1,NA,NA,NA,NA,2,5,5,1,2,30,3000
"2912",2,200,4,8478,1,NA,NA,NA,2,2,2,5,1,2,40,2500
"2913",1,6000,4,8480,2,NA,NA,NA,1,1,1,5,1,1,40,4000
"2914",1,6500,5,8482,2,NA,NA,NA,1,0,1,5,2,1,40,6000
"2915",2,250,4,8483,1,NA,NA,NA,NA,8,5,5,1,2,48,3400
"2916",1,6500,4,8484,1,NA,NA,NA,1,1,1,5,2,2,48,7000
"2917",2,250,4,8487,1,NA,NA,NA,1,0,1,5,2,2,40,3000
"2918",NA,NA,NA,8493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2919",1,7000,4,8495,2,NA,NA,NA,1,1,1,5,1,1,40,7500
"2920",NA,NA,5,8496,2,NA,NA,NA,NA,NA,NA,6,2,1,NA,2400
"2921",2,200,4,8498,1,NA,NA,NA,1,1,1,5,2,2,40,2400
"2922",NA,NA,NA,8499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2923",2,500,5,8515,2,NA,NA,NA,1,1,1,5,1,1,40,6000
"2924",NA,NA,4,8517,2,NA,NA,NA,NA,NA,NA,6,1,1,NA,2400
"2925",1,4500,4,8521,1,NA,NA,NA,1,8,1,5,1,2,40,3000
"2926",2,9090908,4,8525,1,NA,NA,NA,1,6,1,5,2,2,40,4000
"2927",2,200,4,8526,1,NA,NA,NA,1,2,1,5,2,2,40,2400
"2928",2,240,4,8534,1,NA,NA,NA,1,0,1,5,2,2,42,3000
"2929",1,3000,4,8537,2,NA,NA,NA,1,0,1,5,1,1,40,3000
"2930",NA,NA,4,8538,2,NA,NA,NA,NA,NA,NA,6,2,1,NA,3000
"2931",1,6100,5,8542,1,NA,NA,NA,1,1,1,5,1,2,40,3000
"2932",1,3500,4,8545,1,NA,NA,NA,1,6,1,5,2,2,40,2500
"2933",2,340,4,8546,1,NA,NA,NA,1,2,1,5,2,2,40,3600
"2934",1,5000,4,8547,2,NA,NA,NA,1,0,1,5,1,1,52,5000
"2935",NA,NA,NA,8551,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2936",2,220,4,8552,1,NA,NA,NA,1,1,1,5,1,2,40,2000
"2937",1,9090908,5,8554,1,NA,NA,NA,1,0,1,5,3,2,50,4000
"2938",1,5000,5,8562,2,NA,NA,NA,1,0,1,5,1,1,42,5000
"2939",1,7000,4,8563,2,NA,NA,NA,1,1,1,5,1,2,44,8000
"2940",1,2600,4,8568,2,NA,NA,NA,1,0,1,5,2,1,41,2000
"2941",NA,NA,5,8571,2,NA,NA,NA,NA,NA,NA,6,2,1,NA,2500
"2942",1,10000,4,8572,2,NA,NA,NA,1,3,1,5,2,1,45,9090908
"2943",NA,NA,4,8584,2,NA,NA,NA,NA,NA,NA,6,1,1,NA,3000
"2944",1,6000,5,8585,1,NA,NA,NA,1,1,1,5,1,2,40,3500
"2945",2,250,4,8586,4,NA,NA,NA,1,3,1,5,1,2,40,3000
"2946",2,200,4,8587,1,NA,NA,NA,1,2,1,5,1,2,30,2000
"2947",NA,NA,4,8588,2,NA,NA,NA,NA,NA,NA,6,2,1,NA,2000
"2948",2,500,4,8591,2,NA,NA,NA,NA,3,5,5,1,1,70,10000
"2949",NA,NA,4,8592,2,NA,NA,NA,NA,NA,NA,6,1,1,NA,2000
"2950",2,160,4,8593,2,NA,NA,NA,2,2,2,5,2,2,40,2000
"2951",2,320,4,8595,1,NA,NA,NA,1,0,1,5,1,2,40,3200
"2952",2,60,5,8597,1,NA,NA,NA,2,4,2,5,2,2,6,2400
"2953",2,320,4,8600,2,NA,NA,NA,1,0,1,5,2,1,40,2000
"2954",2,210,4,8601,1,NA,NA,NA,1,2,1,5,3,2,40,2400
"2955",NA,NA,4,8603,2,NA,NA,NA,NA,NA,NA,6,4,1,NA,2000
"2956",2,200,4,8605,2,NA,NA,NA,1,0,1,5,2,1,40,3000
"2957",1,5000,4,8606,1,NA,NA,NA,NA,5,5,5,1,2,50,5000
"2958",2,320,4,8609,1,NA,NA,NA,1,0,1,5,2,2,40,2000
"2959",1,3240,4,8610,1,NA,NA,NA,1,1,1,5,2,2,40,4000
"2960",2,400,4,8613,2,NA,NA,NA,NA,5,5,5,6,1,60,3000
"2961",2,200,4,8614,1,NA,NA,NA,1,8,1,5,2,2,45,3000
"2962",NA,NA,4,8615,1,7,2,5,NA,NA,NA,4,1,2,NA,NA
"2963",NA,NA,NA,8623,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2964",1,3000,4,8631,1,NA,NA,NA,1,0,1,5,1,2,43,1500
"2965",2,200,4,8632,1,NA,NA,NA,1,0,1,5,2,2,40,2500
"2966",2,190,4,8636,1,NA,NA,NA,2,0,1,5,2,2,40,2000
"2967",NA,NA,4,8637,2,NA,NA,NA,NA,NA,NA,6,2,1,NA,2400
"2968",2,150,4,8638,2,NA,NA,NA,1,0,1,5,2,1,40,1700
"2969",1,5800,4,8640,2,NA,NA,NA,1,0,1,5,2,1,40,6000
"2970",1,7100,4,8641,2,NA,NA,NA,1,1,1,5,1,1,52,6000
"2971",1,7000,4,8649,2,2,1,5,1,1,1,5,2,1,40,8000
"2972",2,250,4,8652,1,NA,NA,NA,1,0,1,5,2,2,40,3000
"2973",NA,NA,4,8656,1,NA,NA,NA,NA,NA,NA,6,1,2,NA,2400
"2974",NA,NA,4,8658,1,NA,NA,NA,NA,NA,NA,6,2,2,NA,3000
"2975",2,185,4,8663,1,NA,NA,NA,2,0,2,5,1,2,49,1500
"2976",1,4000,5,8667,1,NA,NA,NA,1,0,1,5,1,2,40,5000
"2977",1,2100,4,8669,1,NA,NA,NA,1,2,1,5,1,2,42,2000
"2978",2,9090908,4,8673,1,NA,NA,NA,1,2,1,5,2,2,40,3500
"2979",2,400,4,8674,1,NA,NA,NA,1,1,1,5,1,2,40,3000
"2980",2,300,4,8677,1,NA,NA,NA,1,8,1,5,1,2,40,4000
"2981",1,3000,4,8678,1,NA,NA,NA,1,1,1,5,1,2,43,3200
"2982",NA,NA,NA,8679,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2983",1,3600,5,8680,2,NA,NA,NA,1,1,1,5,2,2,40,3600
"2984",NA,NA,NA,8687,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2985",2,120,4,8690,2,NA,NA,NA,2,2,2,5,2,1,20,3000
"2986",2,390,4,8694,2,NA,NA,NA,1,1,1,5,1,1,40,4500
"2987",2,320,4,8695,2,NA,NA,NA,1,0,1,5,1,2,40,3600
"2988",2,250,4,8697,2,NA,NA,NA,NA,6,5,5,2,1,48,2400
"2989",2,230,4,8700,1,NA,NA,NA,1,0,1,5,1,2,40,2600
"2990",2,250,4,8702,2,NA,NA,NA,1,0,1,5,2,1,40,2500
"2991",1,5000,4,8705,2,NA,NA,NA,1,0,1,5,1,1,40,6000
"2992",1,3000,4,8707,1,NA,NA,NA,1,4,1,5,1,2,40,3200
