"","y11b224","y11b225","w11edu","sampid","y11g101","y11a034","y11a065","y11a080","y11b308","y11b156z","y11b161","w11type","y11f310","y11g500","y11b22","y11g7"
"2689",2,250,4,7861,1,NA,NA,NA,1,0,1,5,2,2,40,1500
"2690",2,190,4,7864,1,NA,NA,NA,1,5,1,5,2,2,50,2600
"2691",2,390,5,7867,1,NA,NA,NA,1,2,1,5,2,2,40,2500
"2692",NA,NA,4,7876,2,NA,NA,NA,NA,NA,NA,6,3,1,NA,2000
"2693",NA,NA,4,7878,2,NA,NA,NA,NA,NA,NA,6,3,1,NA,2600
"2694",1,2400,4,7880,2,NA,NA,NA,1,5,1,5,1,1,64,3600
"2695",2,230,4,7881,1,NA,NA,NA,1,0,1,5,1,2,40,3000
"2696",2,200,4,7882,1,NA,NA,NA,1,8,1,5,2,2,45,2800
"2697",1,3600,4,7884,2,NA,NA,NA,1,0,1,5,2,2,40,3000
"2698",NA,NA,4,7885,2,NA,NA,NA,NA,NA,NA,6,1,1,NA,2400
"2699",2,550,4,7893,2,NA,NA,NA,2,1,2,5,2,1,40,5200
"2700",1,2400,4,7895,1,NA,NA,NA,1,0,1,5,2,2,48,2000
"2701",1,7000,4,7899,2,NA,NA,NA,1,1,1,5,1,2,40,9000
"2702",2,160,4,7900,1,NA,NA,NA,1,0,1,5,4,2,45,1800
"2703",2,200,4,7901,1,NA,NA,NA,1,5,1,5,2,2,40,1800
"2704",1,5000,4,7908,2,NA,NA,NA,1,3,1,5,2,1,40,3000
"2705",2,120,4,7910,1,NA,NA,NA,2,2,2,5,2,2,30,1800
"2706",NA,NA,5,7924,1,NA,NA,NA,NA,NA,NA,6,2,2,NA,1500
"2707",1,2700,5,7927,1,NA,NA,NA,1,0,1,5,1,2,40,3800
"2708",2,9090908,4,7928,1,NA,NA,NA,2,0,1,5,3,2,40,9090909
"2709",NA,NA,4,7931,1,2,1,5,NA,NA,NA,3,5,2,NA,NA
"2710",2,200,4,7932,2,NA,NA,NA,1,4,1,5,1,2,45,2000
"2711",2,350,4,7935,2,NA,NA,NA,1,2,1,5,1,2,40,3000
"2712",NA,NA,4,7939,2,NA,NA,NA,NA,NA,NA,6,2,1,NA,2500
"2713",NA,NA,4,7940,2,NA,NA,NA,NA,NA,NA,6,2,1,NA,1500
"2714",1,3000,4,7943,1,NA,NA,NA,1,0,1,5,2,2,40,2500
"2715",1,2000,4,7947,1,NA,NA,NA,2,4,2,5,1,2,30,3000
"2716",NA,NA,NA,7948,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2717",2,220,4,7949,1,NA,NA,NA,1,2,1,5,2,2,40,2800
"2718",1,2000,4,7951,1,NA,NA,NA,2,5,1,5,2,2,40,2000
"2719",2,300,4,7953,1,NA,NA,NA,NA,6,5,5,2,2,60,3600
"2720",1,4500,4,7954,2,NA,NA,NA,1,0,1,5,1,2,40,5000
"2721",1,9090908,4,7960,2,NA,NA,NA,1,0,1,5,1,2,43,6000
"2722",2,170,4,7961,1,NA,NA,NA,1,4,1,5,3,2,40,1800
"2723",1,2300,4,7962,1,NA,NA,NA,1,0,1,5,2,2,40,1500
"2724",2,250,4,7964,1,NA,NA,NA,2,0,1,5,3,2,50,3000
"2725",NA,NA,4,7967,1,NA,NA,NA,NA,NA,NA,6,1,2,NA,2000
"2726",NA,NA,NA,7968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2727",NA,NA,4,7969,1,NA,NA,NA,NA,NA,NA,6,2,2,NA,2000
"2728",2,170,4,7971,1,NA,NA,NA,1,2,1,5,2,2,45,3000
"2729",NA,NA,4,7972,1,NA,NA,NA,NA,NA,NA,6,2,2,NA,2600
"2730",NA,NA,5,7974,1,4,1,5,NA,NA,NA,4,4,2,NA,NA
"2731",2,300,4,7975,1,NA,NA,NA,1,6,1,5,1,2,48,2500
"2732",2,9090908,4,7977,1,NA,NA,NA,2,2,2,5,1,2,12,2500
"2733",1,4500,4,7978,1,NA,NA,NA,1,2,1,5,1,2,40,5000
"2734",NA,NA,4,7980,1,NA,NA,NA,NA,NA,NA,6,2,2,NA,2160
"2735",1,4300,4,7984,1,NA,NA,NA,1,1,1,5,2,2,40,2500
"2736",1,2800,4,7985,1,NA,NA,NA,1,6,1,5,1,2,40,3000
"2737",2,350,4,7986,2,NA,NA,NA,1,0,1,5,1,1,54,2800
"2738",NA,NA,4,7987,1,NA,NA,NA,NA,NA,NA,6,1,2,NA,3000
"2739",2,500,4,7989,2,NA,NA,NA,NA,5,5,5,1,1,84,3500
"2740",NA,NA,4,7990,1,NA,NA,NA,NA,NA,NA,6,4,2,NA,1600
"2741",2,120,4,7995,1,NA,NA,NA,1,2,1,5,2,2,40,1800
"2742",2,250,4,7996,2,NA,NA,NA,1,5,1,5,1,1,45,2800
"2743",2,300,4,7999,1,NA,NA,NA,NA,6,4,5,2,2,70,3600
"2744",NA,NA,4,8000,2,NA,NA,NA,NA,NA,NA,6,1,1,NA,2400
"2745",2,220,4,8004,1,NA,NA,NA,1,3,1,5,1,2,40,2400
"2746",1,6000,4,8007,1,NA,NA,NA,1,1,1,5,2,2,40,6000
"2747",1,4000,4,8013,1,NA,NA,NA,1,6,1,5,2,2,40,3400
"2748",1,5000,4,8015,2,NA,NA,NA,1,0,1,5,4,1,50,5000
"2749",1,5000,4,8024,2,NA,NA,NA,NA,6,4,5,1,1,40,5000
"2750",NA,NA,4,8027,2,NA,NA,NA,NA,NA,NA,6,2,1,NA,2400
"2751",1,2600,4,8030,1,NA,NA,NA,1,4,1,5,2,2,40,3000
"2752",2,180,4,8034,2,NA,NA,NA,1,0,1,5,2,2,40,3000
"2753",2,200,5,8038,2,NA,NA,NA,1,2,2,5,1,1,60,2700
"2754",1,3700,4,8043,2,NA,NA,NA,1,2,1,5,2,2,40,3500
"2755",NA,NA,4,8044,2,NA,NA,NA,NA,NA,NA,6,1,1,NA,2000
"2756",1,3200,5,8047,1,NA,NA,NA,1,0,1,5,3,2,42,3000
"2757",1,3100,4,8048,2,NA,NA,NA,1,0,1,5,2,1,44,2400
"2758",2,250,4,8052,2,NA,NA,NA,1,0,1,5,2,1,70,1800
"2759",NA,NA,4,8053,1,NA,NA,NA,NA,NA,NA,6,2,2,NA,1800
"2760",1,6500,4,8057,1,NA,NA,NA,1,0,1,5,2,2,40,6000
"2761",NA,NA,4,8058,2,NA,NA,NA,NA,NA,NA,6,2,1,NA,3500
"2762",2,280,4,8061,1,NA,NA,NA,1,0,1,5,2,2,40,1800
"2763",1,5000,4,8064,2,NA,NA,NA,1,1,1,5,2,1,35,4500
"2764",2,400,4,8067,2,NA,NA,NA,1,0,1,5,1,1,50,2500
"2765",NA,NA,4,8075,2,NA,NA,NA,NA,NA,NA,6,1,1,NA,2500
"2766",NA,NA,4,8077,2,NA,NA,NA,NA,NA,NA,6,2,1,NA,5000
"2767",NA,NA,4,8083,1,NA,NA,NA,NA,NA,NA,6,4,2,NA,3000
"2768",2,160,4,8088,1,NA,NA,NA,1,0,1,5,2,2,42,3000
"2769",NA,NA,4,8090,1,NA,NA,NA,NA,NA,NA,6,2,2,NA,2000
"2770",2,350,4,8093,1,NA,NA,NA,2,2,2,5,2,2,48,3000
"2771",1,5600,4,8096,1,NA,NA,NA,1,0,1,5,1,2,45,3000
"2772",1,2600,4,8098,1,NA,NA,NA,1,0,1,5,2,2,44,2800
"2773",NA,NA,4,8103,1,NA,NA,NA,NA,NA,NA,6,2,2,NA,2400
"2774",NA,NA,4,8105,1,NA,NA,NA,NA,NA,NA,6,2,2,NA,3000
"2775",2,180,4,8108,1,NA,NA,NA,1,2,1,5,2,2,40,2500
"2776",2,160,4,8117,1,NA,NA,NA,1,8,1,5,3,2,50,2000
"2777",1,5000,4,8118,1,NA,NA,NA,1,2,1,5,1,2,40,5000
"2778",2,200,4,8119,1,NA,NA,NA,1,0,1,5,2,2,40,2600
"2779",1,3800,4,8128,1,NA,NA,NA,1,0,1,5,2,2,40,2800
"2780",1,3600,4,8129,2,NA,NA,NA,1,0,1,5,2,1,43,3000
"2781",2,300,4,8131,1,NA,NA,NA,1,0,1,5,1,2,40,3000
"2782",1,3500,4,8135,1,NA,NA,NA,1,0,1,5,2,2,42,3000
"2783",1,4300,4,8141,1,NA,NA,NA,1,0,1,5,1,2,40,5500
"2784",NA,NA,4,8145,1,3,1,5,NA,NA,NA,4,2,2,NA,NA
"2785",1,4800,4,8149,2,NA,NA,NA,1,0,1,5,1,1,55,5300
"2786",1,9090908,5,8150,2,NA,NA,NA,1,1,1,5,2,2,50,7500
"2787",NA,NA,4,8151,1,NA,NA,NA,NA,NA,NA,6,3,2,NA,2800
"2788",2,220,4,8152,1,NA,NA,NA,1,2,1,5,2,2,40,2000
"2789",1,4500,4,8153,1,NA,NA,NA,1,1,1,5,1,2,40,5000
"2790",1,5500,4,8161,2,NA,NA,NA,1,1,1,5,2,2,56,4000
"2791",NA,NA,4,8163,2,NA,NA,NA,NA,NA,NA,6,2,1,NA,1600
"2792",1,2300,4,8165,1,NA,NA,NA,1,2,1,5,2,2,45,2500
"2793",9090908,9090908,4,8167,1,NA,NA,NA,NA,2,4,5,2,2,42,4000
"2794",2,200,4,8168,1,NA,NA,NA,1,4,1,5,3,2,45,1800
"2795",2,250,4,8169,2,NA,NA,NA,1,0,1,5,1,1,40,2500
"2796",NA,NA,NA,8170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2797",2,220,4,8172,1,NA,NA,NA,1,3,1,5,1,2,40,2200
"2798",NA,NA,5,8173,1,6,1,5,NA,NA,NA,4,4,2,NA,NA
"2799",2,320,4,8176,2,NA,NA,NA,1,6,1,5,2,1,40,3000
"2800",2,200,4,8180,1,NA,NA,NA,1,0,1,5,1,2,45,2000
"2801",NA,NA,4,8182,1,NA,NA,NA,NA,NA,NA,6,1,2,NA,2400
"2802",1,5000,4,8183,2,NA,NA,NA,1,0,1,5,1,2,40,4000
"2803",1,4200,4,8187,2,NA,NA,NA,1,6,1,5,2,2,60,2000
"2804",NA,NA,4,8189,2,NA,NA,NA,NA,NA,NA,6,1,1,NA,2400
"2805",2,400,4,8190,2,NA,NA,NA,1,8,1,5,2,1,40,2000
"2806",2,600,4,8191,2,NA,NA,NA,1,0,1,5,1,1,40,7000
"2807",2,250,4,8197,1,NA,NA,NA,1,2,1,5,1,2,40,2400
"2808",NA,NA,4,8200,2,NA,NA,NA,NA,NA,NA,6,1,1,NA,3000
"2809",NA,NA,4,8201,1,NA,NA,NA,NA,NA,NA,6,2,2,NA,2000
"2810",NA,NA,NA,8202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2811",NA,NA,4,8205,2,NA,NA,NA,NA,NA,NA,6,1,1,NA,2000
"2812",1,6000,4,8210,1,NA,NA,NA,1,0,1,5,1,2,40,3000
"2813",2,210,4,8212,1,NA,NA,NA,1,0,1,5,2,2,40,1600
"2814",9090908,9090909,4,8214,2,NA,NA,NA,1,0,1,5,2,1,43,6000
"2815",2,400,5,8217,2,NA,NA,NA,1,2,1,5,1,1,40,5500
"2816",1,3400,4,8218,2,NA,NA,NA,1,0,1,5,1,1,40,3600
"2817",NA,NA,4,8221,1,NA,NA,NA,NA,NA,NA,6,3,2,NA,2400
"2818",2,240,4,8225,1,NA,NA,NA,1,2,1,5,2,2,40,2000
"2819",2,250,4,8227,1,NA,NA,NA,1,2,1,5,2,2,40,3000
"2820",1,3500,4,8230,1,NA,NA,NA,1,0,1,5,2,2,40,3000
"2821",1,2500,4,8233,1,NA,NA,NA,1,0,2,5,3,2,43,3000
"2822",NA,NA,NA,8234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2823",1,3600,4,8241,1,NA,NA,NA,1,0,1,5,1,2,40,4000
"2824",1,3000,4,8254,1,NA,NA,NA,1,0,1,5,2,2,44,2500
"2825",2,300,4,8260,1,NA,NA,NA,1,0,1,5,1,2,40,3000
"2826",1,9090908,4,8264,1,NA,NA,NA,1,0,1,5,1,2,40,5000
"2827",NA,NA,4,8266,2,NA,NA,NA,NA,NA,NA,6,1,1,NA,3000
"2828",1,5600,4,8269,2,NA,NA,NA,1,2,1,5,2,1,40,5000
"2829",2,400,4,8270,2,NA,NA,NA,1,3,1,5,1,1,40,6000
"2830",2,400,5,8272,2,NA,NA,NA,1,1,1,5,2,2,40,9090909
"2831",NA,NA,4,8273,2,NA,NA,NA,NA,NA,NA,6,1,1,NA,2000
"2832",1,3980,4,8276,1,NA,NA,NA,1,1,1,5,4,2,45,3500
"2833",2,250,4,8277,1,NA,NA,NA,1,2,1,5,1,2,40,4000
"2834",1,7200,4,8278,2,NA,NA,NA,2,3,1,5,1,1,40,5000
"2835",1,2400,4,8279,2,NA,NA,NA,2,2,1,5,1,1,40,3000
"2836",1,6000,4,8280,2,NA,NA,NA,1,0,1,5,1,2,47,5000
"2837",1,3900,5,8281,2,NA,NA,NA,1,0,1,5,4,2,46,3500
"2838",NA,NA,5,8284,1,4,2,5,NA,NA,NA,4,5,2,NA,NA
"2839",2,200,4,8285,1,NA,NA,NA,1,8,1,5,2,2,40,2000
"2840",NA,NA,NA,8288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2841",1,2500,4,8289,2,NA,NA,NA,1,0,1,5,1,1,40,2500
"2842",1,2400,4,8295,1,NA,NA,NA,2,0,1,5,1,2,50,2400
"2843",1,4500,5,8299,1,NA,NA,NA,1,0,1,5,2,2,40,4500
"2844",NA,NA,4,8308,1,NA,NA,NA,NA,NA,NA,6,3,2,NA,4000
"2845",2,300,4,8309,1,NA,NA,NA,1,0,1,5,1,2,45,3500
"2846",2,300,4,8311,2,NA,NA,NA,NA,6,5,5,1,1,40,4000
"2847",NA,NA,NA,8314,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2848",NA,NA,4,8315,1,NA,NA,NA,NA,NA,NA,6,2,2,NA,1500
"2849",2,230,5,8320,1,NA,NA,NA,2,2,1,5,2,2,9,8000
"2850",1,5000,4,8323,2,NA,NA,NA,1,1,1,5,2,1,40,5000
"2851",2,290,4,8327,1,NA,NA,NA,1,3,1,5,1,2,40,3000
"2852",NA,NA,4,8333,2,NA,NA,NA,NA,NA,NA,6,2,1,NA,1800
"2853",NA,NA,4,8334,1,NA,NA,NA,NA,NA,NA,6,2,2,NA,2000
"2854",NA,NA,NA,8338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2855",NA,NA,NA,8341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2856",2,180,4,8344,1,NA,NA,NA,2,0,1,5,2,2,40,2400
"2857",NA,NA,4,8346,2,NA,NA,NA,NA,NA,NA,6,2,2,NA,3500
"2858",1,3700,4,8349,1,NA,NA,NA,2,0,1,5,3,2,40,3000
"2859",1,5700,4,8350,1,NA,NA,NA,1,0,1,5,3,2,40,4800
"2860",NA,NA,4,8352,2,NA,NA,NA,NA,NA,NA,6,2,1,NA,3000
"2861",1,4800,4,8358,2,NA,NA,NA,1,0,1,5,1,1,40,3600
"2862",1,4000,4,8359,2,NA,NA,NA,1,2,1,5,1,2,40,3000
"2863",NA,NA,4,8361,1,NA,NA,NA,NA,NA,NA,6,2,2,NA,2000
"2864",1,5000,4,8362,2,NA,NA,NA,1,1,1,5,2,1,40,3600
"2865",2,220,4,8363,1,NA,NA,NA,1,3,1,5,2,2,40,2000
"2866",NA,NA,NA,8365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2867",2,250,5,8366,1,NA,NA,NA,1,0,1,5,2,2,40,3000
"2868",NA,NA,4,8367,1,7,2,5,NA,NA,NA,4,4,2,NA,NA
"2869",NA,NA,4,8368,2,NA,NA,NA,NA,NA,NA,6,1,1,NA,3500
"2870",1,5500,4,8370,2,NA,NA,NA,1,1,1,5,1,1,40,5000
"2871",2,180,4,8372,2,NA,NA,NA,1,3,1,5,1,1,40,2400
"2872",2,350,5,8373,1,NA,NA,NA,1,4,1,5,2,2,40,2300
"2873",2,170,4,8375,1,NA,NA,NA,1,6,1,5,2,2,48,2000
"2874",1,2000,4,8376,1,NA,NA,NA,1,0,1,5,2,2,40,2000
"2875",2,200,4,8383,1,NA,NA,NA,2,0,1,5,2,2,40,2800
"2876",1,2000,4,8386,2,NA,NA,NA,NA,6,5,5,1,2,50,3500
"2877",1,4000,4,8387,1,NA,NA,NA,1,0,1,5,1,2,40,1800
"2878",2,300,4,8388,2,NA,NA,NA,NA,2,4,5,4,1,40,4000
"2879",NA,NA,5,8390,2,NA,NA,NA,NA,NA,NA,6,3,1,NA,2400
"2880",NA,NA,NA,8392,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2881",2,500,4,8393,2,NA,NA,NA,1,0,1,5,1,2,40,7000
"2882",2,150,4,8394,1,NA,NA,NA,1,0,1,5,1,2,40,1500
"2883",2,250,5,8395,1,NA,NA,NA,1,0,1,5,2,2,40,2000
"2884",2,320,5,8400,1,NA,NA,NA,1,0,1,5,2,2,40,2000
"2885",NA,NA,4,8402,1,2,1,5,NA,NA,NA,3,1,2,NA,NA
"2886",2,200,4,8406,2,NA,NA,NA,1,3,1,5,2,1,40,2000
"2887",1,3000,4,8411,1,NA,NA,NA,1,0,1,5,1,2,40,2500
"2888",1,2000,4,8417,1,2,1,4,2,0,1,5,3,2,40,1800
"2889",2,250,4,8418,2,NA,NA,NA,1,8,1,5,2,1,48,2500
"2890",2,300,4,8419,2,NA,NA,NA,NA,2,5,5,3,1,45,4000
"2891",1,3500,4,8421,1,NA,NA,NA,1,0,1,5,1,2,48,4000
"2892",2,200,4,8422,2,NA,NA,NA,2,2,2,5,2,2,30,2400
"2893",2,160,4,8423,1,NA,NA,NA,1,0,1,5,2,2,40,2400
"2894",1,8000,5,8425,2,NA,NA,NA,1,3,1,5,1,1,44,8500
"2895",NA,NA,4,8429,2,NA,NA,NA,NA,NA,NA,6,2,1,NA,3000
"2896",1,6000,4,8432,2,NA,NA,NA,1,3,1,5,2,2,40,6000
"2897",2,200,4,8438,1,NA,NA,NA,1,0,1,5,1,2,45,3000
"2898",1,5000,4,8439,2,NA,NA,NA,1,0,1,5,4,2,47,6000
"2899",NA,NA,5,8441,1,NA,NA,NA,NA,NA,NA,6,2,2,NA,3500
"2900",1,3000,4,8443,1,NA,NA,NA,1,0,1,5,1,2,40,3800
"2901",NA,NA,5,8444,2,NA,NA,NA,NA,NA,NA,6,1,1,NA,3000
"2902",NA,NA,4,8450,2,NA,NA,NA,NA,NA,NA,6,1,1,NA,2800
"2903",2,300,4,8459,1,NA,NA,NA,1,0,1,5,1,2,44,3000
"2904",NA,NA,4,8461,1,NA,NA,NA,NA,NA,NA,6,3,2,NA,2400
"2905",1,8000,4,8463,2,NA,NA,NA,1,0,1,5,2,2,60,4000
"2906",NA,NA,4,8467,2,NA,NA,NA,NA,NA,NA,6,2,1,NA,1200
"2907",NA,NA,4,8469,1,5,1,5,NA,NA,NA,4,2,2,NA,NA
"2908",1,5000,4,8472,2,NA,NA,NA,1,4,1,5,1,1,40,5000
"2909",2,380,4,8473,1,NA,NA,NA,1,2,1,5,2,2,45,5000
"2910",NA,NA,4,8474,1,1,1,5,NA,NA,NA,4,NA,2,NA,NA
"2911",2,150,4,8477,1,NA,NA,NA,1,2,1,5,1,2,40,3000
"2912",2,200,4,8478,1,NA,NA,NA,2,2,2,5,1,2,43,2500
"2913",2,350,4,8480,2,NA,NA,NA,1,1,1,5,1,1,40,3600
"2914",2,400,5,8482,2,NA,NA,NA,1,0,1,5,1,1,44,4000
"2915",2,250,4,8483,1,NA,NA,NA,NA,8,5,5,5,2,60,3500
"2916",NA,NA,NA,8484,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2917",2,230,4,8487,1,NA,NA,NA,1,0,1,5,2,2,40,2500
"2918",NA,NA,NA,8493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2919",1,7000,4,8495,2,NA,NA,NA,1,1,1,5,1,1,48,7500
"2920",NA,NA,5,8496,2,NA,NA,NA,NA,NA,NA,6,2,1,NA,3000
"2921",2,200,4,8498,1,NA,NA,NA,1,1,1,5,2,2,40,2400
"2922",NA,NA,NA,8499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2923",1,7000,5,8515,2,NA,NA,NA,1,1,1,5,1,1,40,3000
"2924",NA,NA,4,8517,2,NA,NA,NA,NA,NA,NA,6,2,1,NA,2400
"2925",1,4000,4,8521,1,NA,NA,NA,1,8,1,5,2,2,40,3000
"2926",2,300,4,8525,1,NA,NA,NA,1,6,1,5,2,2,40,3500
"2927",2,200,4,8526,1,NA,NA,NA,1,2,1,5,2,2,40,2500
"2928",2,200,4,8534,1,NA,NA,NA,1,0,1,5,3,2,44,3000
"2929",2,200,4,8537,2,NA,NA,NA,1,0,1,5,2,1,40,2400
"2930",2,250,4,8538,2,NA,NA,NA,2,2,2,5,1,1,40,4000
"2931",1,6000,5,8542,1,NA,NA,NA,1,1,1,5,1,2,40,2500
"2932",NA,NA,4,8545,1,NA,NA,NA,NA,NA,NA,6,2,2,NA,2000
"2933",1,4000,4,8546,1,NA,NA,NA,1,2,1,5,1,2,40,2500
"2934",1,4800,4,8547,2,NA,NA,NA,1,0,1,5,3,1,52,5000
"2935",NA,NA,4,8551,2,NA,NA,NA,NA,NA,NA,6,2,2,NA,3000
"2936",1,3500,4,8552,1,NA,NA,NA,1,1,1,5,1,2,40,2500
"2937",1,9090908,5,8554,1,NA,NA,NA,1,0,1,5,1,2,50,4500
"2938",1,6000,5,8562,2,NA,NA,NA,1,0,1,5,1,1,42,6000
"2939",NA,NA,NA,8563,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2940",1,2600,4,8568,2,NA,NA,NA,1,0,1,5,1,1,40,2000
"2941",2,9090908,5,8571,2,NA,NA,NA,1,2,1,5,2,1,40,2700
"2942",1,10000,4,8572,2,NA,NA,NA,2,3,1,5,2,1,45,10000
"2943",NA,NA,4,8584,2,NA,NA,NA,NA,NA,NA,6,3,1,NA,3000
"2944",1,7000,5,8585,1,NA,NA,NA,1,1,1,5,1,2,40,4000
"2945",2,350,4,8586,4,NA,NA,NA,1,3,1,5,5,2,40,5000
"2946",2,200,4,8587,1,NA,NA,NA,2,2,1,5,2,2,30,1800
"2947",2,180,4,8588,1,NA,NA,NA,2,0,1,5,2,2,40,2500
"2948",2,300,4,8591,2,NA,NA,NA,NA,3,5,5,1,1,70,10000
"2949",NA,NA,4,8592,2,NA,NA,NA,NA,NA,NA,6,1,1,NA,2000
"2950",NA,NA,4,8593,1,NA,NA,NA,NA,NA,NA,6,2,2,NA,2000
"2951",2,300,4,8595,1,NA,NA,NA,1,0,1,5,1,2,40,3500
"2952",2,60,5,8597,1,NA,NA,NA,2,4,2,5,2,2,6,2000
"2953",2,340,4,8600,2,NA,NA,NA,1,0,1,5,2,1,40,3000
"2954",1,2500,4,8601,1,NA,NA,NA,1,2,1,5,3,2,40,2400
"2955",NA,NA,4,8603,2,NA,NA,NA,NA,NA,NA,6,2,1,NA,9090909
"2956",2,200,4,8605,2,NA,NA,NA,1,0,1,5,2,1,45,2500
"2957",2,200,4,8606,1,NA,NA,NA,NA,5,5,5,2,2,40,2000
"2958",2,330,4,8609,1,NA,NA,NA,1,0,1,5,2,2,40,1500
"2959",NA,NA,NA,8610,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2960",2,300,4,8613,2,NA,NA,NA,NA,5,5,5,1,1,54,3600
"2961",NA,NA,4,8614,1,NA,NA,NA,NA,NA,NA,6,1,2,NA,2500
"2962",NA,NA,4,8615,1,7,2,5,NA,NA,NA,4,5,2,NA,NA
"2963",NA,NA,NA,8623,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2964",1,3000,4,8631,1,NA,NA,NA,1,0,1,5,2,2,45,1800
"2965",2,160,4,8632,1,NA,NA,NA,1,3,1,5,1,2,40,3000
"2966",2,190,4,8636,1,NA,NA,NA,2,0,1,5,2,2,40,2000
"2967",NA,NA,4,8637,2,NA,NA,NA,NA,NA,NA,6,2,1,NA,2400
"2968",2,130,4,8638,2,NA,NA,NA,1,0,1,5,2,1,40,1800
"2969",1,5200,4,8640,2,NA,NA,NA,1,0,1,5,2,1,40,5000
"2970",1,10000,4,8641,2,NA,NA,NA,1,1,1,5,1,1,48,6000
"2971",1,5400,4,8649,2,NA,NA,NA,1,1,1,5,2,1,40,8000
"2972",2,240,4,8652,1,NA,NA,NA,1,0,1,5,2,2,40,3000
"2973",NA,NA,4,8656,1,NA,NA,NA,NA,NA,NA,6,1,2,NA,2000
"2974",NA,NA,4,8658,1,NA,NA,NA,NA,NA,NA,6,2,2,NA,2000
"2975",NA,NA,4,8663,1,NA,NA,NA,NA,NA,NA,6,2,2,NA,1800
"2976",1,3800,5,8667,1,NA,NA,NA,1,4,1,5,1,2,40,4400
"2977",2,180,4,8669,1,NA,NA,NA,1,2,1,5,3,2,43,2000
"2978",2,300,4,8673,1,NA,NA,NA,1,2,1,5,2,2,40,3500
"2979",2,360,4,8674,1,NA,NA,NA,1,1,1,5,2,2,40,3000
"2980",1,4500,4,8677,1,NA,NA,NA,1,8,1,5,2,2,40,2500
"2981",2,240,4,8678,1,NA,NA,NA,1,1,1,5,2,2,43,3500
"2982",1,3000,4,8679,1,NA,NA,NA,1,5,1,5,2,2,40,2400
"2983",1,3600,5,8680,2,NA,NA,NA,1,1,1,5,2,2,40,3600
"2984",NA,NA,4,8687,1,NA,NA,NA,NA,NA,NA,6,6,2,NA,2500
"2985",NA,NA,4,8690,2,NA,NA,NA,NA,NA,NA,6,1,1,NA,1800
"2986",1,4800,4,8694,2,NA,NA,NA,1,0,1,5,1,1,40,4800
"2987",2,250,4,8695,1,NA,NA,NA,1,0,1,5,4,2,40,2600
"2988",2,300,4,8697,2,NA,NA,NA,NA,6,5,5,2,1,48,3600
"2989",2,200,4,8700,1,NA,NA,NA,1,0,1,5,1,2,40,2700
"2990",2,250,4,8702,2,NA,NA,NA,1,0,1,5,1,1,40,2500
"2991",1,5000,4,8705,2,NA,NA,NA,1,0,1,5,1,2,40,5000
"2992",1,2500,4,8707,1,NA,NA,NA,1,4,1,5,1,2,40,3000
"2993",NA,NA,4,8708,2,NA,NA,NA,NA,NA,NA,6,2,1,NA,2500
"2994",NA,NA,NA,8709,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2995",1,3700,4,8713,2,NA,NA,NA,1,6,1,5,2,1,40,2500
"2996",2,250,4,8716,1,NA,NA,NA,2,1,2,5,1,2,40,3500
"2997",1,2600,4,8719,1,NA,NA,NA,2,0,1,5,4,2,42,2000
"2998",2,180,4,8720,1,NA,NA,NA,1,4,1,5,2,2,40,2000
"2999",2,400,4,8721,1,NA,NA,NA,1,0,1,5,2,2,40,2000
"3000",2,290,5,8723,2,NA,NA,NA,1,2,1,5,2,1,40,3000
"3001",NA,NA,4,8724,1,NA,NA,NA,NA,NA,NA,6,2,2,NA,2500
"3002",2,230,5,8726,1,NA,NA,NA,1,2,1,5,2,2,40,2500
"3003",2,9090908,4,8737,2,NA,NA,NA,NA,0,5,5,2,1,48,2000
"3004",NA,NA,NA,8739,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3005",1,2800,4,8741,1,NA,NA,NA,1,1,1,5,3,2,55,2500
"3006",2,300,4,8744,2,NA,NA,NA,NA,6,5,5,1,1,60,5000
"3007",2,170,4,8748,1,NA,NA,NA,1,0,1,5,2,2,40,2200
"3008",2,180,4,8749,1,NA,NA,NA,1,3,1,5,2,2,40,2400
